Conversation_ID,Turn_1,Turn_2,Turn_3,Turn_4,Turn_5,Turn_6,Turn_7,Turn_8,Turn_9,Turn_10,Turn_11,Turn_12,Turn_13,Turn_14,Turn_15,Turn_16,Turn_17,Turn_18,Turn_19,Turn_20,Turn_21,Turn_22,Turn_23,Turn_24,Turn_25,Turn_26,Turn_27,Turn_28,Turn_29,Turn_30
conv_105,8.0,10.0,8.0,8.0,8.0,9.0,10.0,9.0,9.0,8.0,9.0,10.0,8.0,9.0,9.0,10.0,8.0,9.0,8.0,8.0,9.0,9.0,10.0,8.0,10.0,9.0,10.0,8.0,8.0,10.0
conv_106,7.0,7.0,8.0,7.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0
conv_107,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_108,10.0,8.0,10.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0
conv_109,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,7.0,10.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,9.0,8.0
conv_110,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0
conv_111,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0
conv_112,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,8.0,8.0
conv_113,9.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,9.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0
conv_114,8.0,9.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0
conv_115,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0
conv_116,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0
conv_117,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_118,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0
conv_119,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,10.0,8.0
conv_120,8.0,8.0,8.0,8.0,8.0,7.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_121,8.0,8.0,10.0,8.0,8.0,9.0,8.0,10.0,10.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,10.0,10.0
conv_122,8.0,8.0,8.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
conv_123,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_124,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_125,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_126,10.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,9.0,10.0,8.0,10.0,8.0,9.0,9.0,8.0,9.0
conv_127,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_128,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,8.0
conv_129,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
conv_130,10.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,10.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,8.0
conv_131,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,10.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0
conv_132,7.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_133,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_134,8.0,10.0,9.0,10.0,8.0,8.0,8.0,10.0,10.0,8.0,10.0,8.0,8.0,8.0,9.0,10.0,9.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,9.0,10.0,8.0,8.0,9.0,8.0
conv_135,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_136,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_137,9.0,8.0,9.0,9.0,8.0,10.0,8.0,9.0,8.0,8.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0
conv_138,8.0,9.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,9.0,8.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,10.0,9.0,8.0
conv_139,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0
conv_140,10.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
conv_141,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0
conv_142,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,10.0,10.0,8.0,8.0
conv_143,8.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_144,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
conv_145,8.0,8.0,8.0,9.0,8.0,10.0,10.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,10.0,9.0,9.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,9.0
conv_146,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0
conv_147,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,9.0,9.0
conv_148,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_149,8.0,10.0,9.0,10.0,10.0,9.0,8.0,10.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,9.0,9.0,8.0,9.0,10.0,8.0,9.0,9.0,8.0,8.0
conv_150,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0
conv_151,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,9.0,9.0,6.0,10.0,7.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0
conv_152,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0
conv_153,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0
conv_154,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,7.0
conv_155,8.0,8.0,10.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0
conv_156,9.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
conv_157,9.0,8.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,10.0
conv_158,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0
conv_159,8.0,7.0,10.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0
conv_160,8.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0
conv_161,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0
conv_162,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_163,8.0,10.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0
conv_164,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0
conv_165,8.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0
conv_166,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0
conv_167,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
conv_168,9.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,8.0,7.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0
conv_169,10.0,8.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,9.0,8.0,8.0
conv_170,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_171,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0
conv_172,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
conv_173,8.0,9.0,9.0,9.0,10.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0
conv_174,8.0,8.0,10.0,10.0,9.0,8.0,8.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0
conv_175,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0
conv_176,10.0,8.0,9.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0
conv_177,10.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,9.0,10.0
conv_178,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0
conv_179,10.0,8.0,8.0,10.0,9.0,10.0,7.0,10.0,8.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,9.0
conv_180,10.0,8.0,8.0,9.0,10.0,8.0,10.0,9.0,8.0,9.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
conv_181,8.0,9.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,9.0,9.0,7.0,9.0,8.0,10.0,8.0,8.0,10.0,8.0
conv_182,8.0,10.0,8.0,8.0,9.0,10.0,8.0,10.0,8.0,10.0,10.0,8.0,8.0,10.0,8.0,9.0,7.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,9.0
conv_183,8.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,9.0,9.0
conv_184,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0
conv_185,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_186,8.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,8.0,10.0,9.0,8.0,10.0,8.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,9.0,8.0
conv_187,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0
conv_188,8.0,10.0,8.0,10.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_189,9.0,8.0,8.0,8.0,10.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_190,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0
conv_191,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,9.0,8.0
conv_192,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,7.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,8.0
conv_193,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_194,7.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,10.0
conv_195,9.0,9.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,10.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0
conv_196,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_197,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
conv_198,9.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
conv_199,5.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,10.0,10.0,7.0
conv_200,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_201,6.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0
conv_202,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
conv_203,8.0,10.0,8.0,8.0,8.0,10.0,9.0,10.0,8.0,9.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,10.0,9.0,9.0,10.0,8.0,9.0,10.0,8.0
conv_204,8.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,9.0,8.0,8.0
conv_205,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0
conv_206,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,8.0,9.0,10.0,8.0,10.0,10.0,8.0,9.0
conv_207,8.0,10.0,8.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0,10.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_208,8.0,10.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,10.0
conv_209,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_210,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0
conv_211,8.0,8.0,9.0,8.0,8.0,10.0,10.0,9.0,9.0,10.0,10.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,10.0
conv_212,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,10.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_213,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_214,8.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
