Conversation_ID,Turn_1,Turn_2,Turn_3,Turn_4,Turn_5,Turn_6,Turn_7,Turn_8,Turn_9,Turn_10,Turn_11,Turn_12,Turn_13,Turn_14,Turn_15,Turn_16,Turn_17,Turn_18,Turn_19,Turn_20,Turn_21,Turn_22,Turn_23,Turn_24,Turn_25,Turn_26,Turn_27,Turn_28,Turn_29,Turn_30
111,4.0,8.0,7.0,5.0,5.0,7.0,5.0,4.0,7.0,4.0,8.0,4.0,3.0,3.0,7.0,4.0,7.0,7.0,6.0,3.0,3.0,4.0,8.0,4.0,4.0,4.0,8.0,5.0,3.0,3.0
112,3.0,7.0,6.0,8.0,8.0,4.0,3.0,3.0,7.0,8.0,4.0,4.0,7.0,7.0,5.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,5.0,7.0,5.0,7.0,7.0
113,4.0,5.0,4.0,6.0,4.0,7.0,4.0,5.0,3.0,4.0,3.0,6.0,3.0,4.0,4.0,3.0,6.0,3.0,7.0,3.0,3.0,4.0,6.0,8.0,6.0,3.0,4.0,4.0,4.0,6.0
114,4.0,8.0,3.0,4.0,8.0,4.0,7.0,3.0,6.0,7.0,7.0,3.0,3.0,4.0,4.0,8.0,5.0,4.0,7.0,3.0,3.0,6.0,5.0,8.0,7.0,3.0,8.0,4.0,4.0,4.0
115,8.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,4.0,7.0,6.0,8.0,4.0,3.0,4.0,8.0,8.0,5.0,7.0,3.0,7.0,8.0,7.0,8.0,3.0,3.0,8.0,8.0,5.0,4.0
116,2.0,4.0,4.0,4.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,6.0,6.0,3.0,4.0
117,5.0,3.0,4.0,5.0,4.0,3.0,6.0,3.0,4.0,2.0,3.0,2.0,6.0,4.0,6.0,3.0,6.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0
118,6.0,7.0,8.0,7.0,4.0,5.0,4.0,3.0,7.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,3.0,6.0,4.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,6.0,3.0,4.0,4.0
119,8.0,6.0,3.0,6.0,7.0,4.0,3.0,6.0,6.0,3.0,4.0,3.0,8.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,8.0,6.0,3.0,3.0,7.0,2.0,8.0,4.0
120,3.0,7.0,4.0,3.0,8.0,6.0,7.0,7.0,3.0,8.0,7.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,3.0,4.0,7.0,7.0,6.0,4.0,3.0,4.0,7.0,8.0
121,3.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,4.0,4.0,2.0,7.0,2.0,3.0,4.0,8.0,8.0,4.0,8.0,5.0,8.0,4.0,8.0,7.0,5.0,4.0,8.0,2.0
122,5.0,5.0,5.0,4.0,4.0,8.0,8.0,8.0,9.0,9.0,4.0,7.0,6.0,8.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0
123,4.0,5.0,5.0,6.0,8.0,6.0,7.0,4.0,5.0,7.0,2.0,4.0,3.0,3.0,2.0,7.0,7.0,5.0,4.0,7.0,4.0,2.0,3.0,7.0,2.0,2.0,8.0,2.0,3.0,2.0
124,4.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,6.0,4.0,5.0,5.0,4.0
125,5.0,5.0,4.0,4.0,6.0,3.0,8.0,2.0,3.0,3.0,6.0,3.0,3.0,3.0,2.0,6.0,8.0,3.0,3.0,5.0,2.0,8.0,3.0,5.0,8.0,2.0,6.0,4.0,3.0,3.0
126,4.0,6.0,8.0,9.0,4.0,7.0,6.0,6.0,4.0,4.0,4.0,4.0,8.0,4.0,4.0,8.0,6.0,9.0,8.0,3.0,4.0,5.0,3.0,7.0,3.0,5.0,5.0,3.0,4.0,3.0
127,4.0,8.0,8.0,4.0,8.0,3.0,7.0,8.0,8.0,8.0,8.0,3.0,4.0,6.0,8.0,6.0,3.0,4.0,8.0,3.0,7.0,6.0,8.0,5.0,3.0,3.0,4.0,7.0,8.0,8.0
128,4.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,7.0,4.0,4.0,4.0,3.0,7.0,8.0,8.0,7.0,8.0,8.0,4.0,8.0,2.0,8.0,5.0,7.0,8.0,4.0,7.0
129,2.0,6.0,8.0,8.0,8.0,6.0,7.0,3.0,8.0,3.0,3.0,3.0,7.0,4.0,2.0,6.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,8.0,2.0
130,4.0,8.0,3.0,5.0,5.0,5.0,4.0,6.0,8.0,4.0,4.0,5.0,8.0,4.0,8.0,6.0,3.0,8.0,7.0,4.0,3.0,7.0,4.0,3.0,4.0,4.0,8.0,8.0,6.0,8.0
131,4.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,6.0,7.0,6.0,4.0,2.0,4.0,5.0,2.0,6.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,6.0,4.0,3.0,4.0,4.0
132,4.0,4.0,7.0,3.0,8.0,4.0,4.0,8.0,4.0,8.0,8.0,7.0,4.0,4.0,6.0,8.0,6.0,4.0,4.0,5.0,2.0,8.0,3.0,5.0,3.0,4.0,5.0,8.0,4.0,2.0
133,4.0,6.0,8.0,4.0,6.0,8.0,7.0,4.0,8.0,2.0,2.0,3.0,4.0,8.0,4.0,4.0,2.0,6.0,3.0,7.0,8.0,4.0,4.0,3.0,4.0,4.0,6.0,7.0,7.0,3.0
134,4.0,7.0,8.0,7.0,6.0,6.0,6.0,4.0,4.0,5.0,8.0,6.0,6.0,8.0,4.0,6.0,4.0,6.0,4.0,3.0,4.0,8.0,5.0,4.0,5.0,6.0,5.0,3.0,6.0,4.0
135,3.0,7.0,8.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0,8.0,8.0,3.0,8.0,7.0,6.0,7.0,8.0,4.0,8.0,6.0,5.0,3.0,8.0,8.0,8.0,2.0,6.0,8.0,8.0
136,5.0,7.0,7.0,8.0,3.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,4.0,8.0,6.0,4.0,7.0,8.0,4.0,3.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,3.0,3.0
137,3.0,6.0,6.0,3.0,7.0,4.0,8.0,6.0,5.0,3.0,3.0,4.0,3.0,4.0,6.0,2.0,6.0,3.0,3.0,7.0,3.0,8.0,4.0,8.0,5.0,5.0,4.0,4.0,3.0,4.0
138,4.0,5.0,4.0,7.0,4.0,6.0,5.0,7.0,7.0,4.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,6.0
139,3.0,8.0,8.0,8.0,8.0,3.0,8.0,2.0,3.0,5.0,8.0,4.0,4.0,8.0,8.0,7.0,8.0,3.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,3.0,8.0,7.0
140,3.0,7.0,8.0,8.0,4.0,8.0,4.0,4.0,3.0,3.0,8.0,7.0,8.0,3.0,8.0,3.0,4.0,2.0,3.0,7.0,8.0,4.0,8.0,6.0,2.0,2.0,4.0,3.0,8.0,6.0
141,4.0,5.0,3.0,4.0,5.0,4.0,8.0,4.0,4.0,6.0,7.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,8.0
142,4.0,8.0,8.0,4.0,6.0,6.0,5.0,8.0,5.0,3.0,8.0,8.0,4.0,5.0,8.0,5.0,4.0,8.0,4.0,4.0,5.0,4.0,7.0,3.0,5.0,5.0,8.0,8.0,8.0,8.0
143,4.0,9.0,5.0,7.0,7.0,8.0,4.0,8.0,8.0,2.0,2.0,2.0,8.0,4.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,4.0,7.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0
144,4.0,8.0,7.0,4.0,4.0,7.0,3.0,3.0,7.0,8.0,8.0,7.0,8.0,5.0,6.0,7.0,3.0,7.0,5.0,2.0,4.0,3.0,4.0,7.0,4.0,8.0,2.0,8.0,5.0,8.0
145,4.0,6.0,8.0,8.0,5.0,7.0,7.0,4.0,5.0,5.0,4.0,4.0,6.0,3.0,5.0,6.0,5.0,4.0,8.0,7.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0
146,4.0,3.0,5.0,6.0,8.0,9.0,7.0,4.0,4.0,4.0,3.0,8.0,3.0,3.0,8.0,8.0,6.0,4.0,6.0,8.0,4.0,4.0,8.0,8.0,4.0,4.0,2.0,4.0,4.0,6.0
147,4.0,4.0,7.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,8.0,5.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,7.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0
148,3.0,6.0,6.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0
149,6.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,7.0,3.0,5.0,4.0,6.0,4.0,8.0,7.0,3.0,7.0,5.0,4.0,6.0,7.0,5.0,5.0,8.0
150,3.0,3.0,5.0,8.0,3.0,9.0,6.0,4.0,4.0,7.0,3.0,6.0,2.0,2.0,3.0,7.0,3.0,4.0,3.0,4.0,3.0,7.0,3.0,4.0,3.0,4.0,5.0,8.0,6.0,3.0
151,5.0,5.0,4.0,3.0,4.0,7.0,8.0,2.0,7.0,8.0,4.0,7.0,6.0,4.0,7.0,7.0,7.0,3.0,2.0,7.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0
152,4.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,6.0,2.0,5.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,8.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0
153,3.0,6.0,6.0,8.0,6.0,4.0,3.0,5.0,6.0,4.0,6.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0
154,6.0,4.0,8.0,7.0,8.0,4.0,7.0,3.0,8.0,4.0,3.0,4.0,4.0,8.0,8.0,3.0,8.0,7.0,8.0,8.0,5.0,7.0,4.0,8.0,3.0,8.0,4.0,8.0,7.0,8.0
155,3.0,4.0,6.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,4.0,4.0,4.0,4.0,7.0,3.0,3.0,3.0,8.0,3.0,6.0,4.0,5.0,3.0,8.0,3.0,3.0,4.0,7.0,2.0
156,5.0,4.0,8.0,8.0,4.0,4.0,7.0,4.0,4.0,5.0,5.0,7.0,8.0,4.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,8.0,6.0,2.0,3.0,6.0,3.0,4.0,4.0,3.0
157,3.0,6.0,6.0,4.0,5.0,4.0,4.0,6.0,8.0,7.0,5.0,5.0,6.0,4.0,6.0,7.0,3.0,5.0,3.0,5.0,2.0,8.0,3.0,3.0,4.0,6.0,7.0,7.0,3.0,7.0
158,4.0,4.0,4.0,7.0,4.0,2.0,4.0,2.0,3.0,7.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,6.0,3.0,4.0
159,4.0,6.0,7.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,6.0,3.0,3.0
160,3.0,6.0,7.0,8.0,8.0,4.0,4.0,5.0,7.0,6.0,3.0,3.0,7.0,9.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0,8.0,4.0
161,4.0,7.0,5.0,8.0,3.0,3.0,6.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,8.0,7.0,5.0,2.0,5.0,2.0,4.0,4.0,7.0,7.0,8.0,6.0,2.0,5.0,6.0,3.0
162,5.0,4.0,8.0,6.0,2.0,6.0,3.0,4.0,8.0,7.0,4.0,9.0,4.0,6.0,4.0,8.0,8.0,4.0,7.0,4.0,8.0,8.0,8.0,2.0,4.0,8.0,5.0,8.0,6.0,2.0
163,4.0,6.0,5.0,6.0,8.0,7.0,5.0,3.0,3.0,3.0,6.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,6.0,4.0,2.0,8.0,4.0,3.0,3.0,4.0,7.0,4.0,6.0,4.0
164,4.0,5.0,6.0,5.0,5.0,6.0,7.0,4.0,3.0,6.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0
165,4.0,4.0,4.0,3.0,8.0,8.0,6.0,5.0,8.0,8.0,3.0,6.0,8.0,4.0,8.0,3.0,7.0,4.0,6.0,2.0,3.0,2.0,3.0,3.0,7.0,3.0,8.0,7.0,7.0,3.0
166,4.0,8.0,5.0,3.0,4.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,8.0,4.0,3.0,5.0,4.0,2.0
167,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0
168,2.0,4.0,8.0,5.0,4.0,3.0,8.0,2.0,4.0,6.0,7.0,8.0,8.0,5.0,3.0,8.0,2.0,3.0,8.0,6.0,4.0,3.0,7.0,7.0,3.0,4.0,4.0,4.0,8.0,3.0
169,4.0,4.0,6.0,8.0,5.0,7.0,8.0,7.0,7.0,4.0,5.0,8.0,4.0,7.0,8.0,8.0,8.0,2.0,7.0,8.0,4.0,4.0,6.0,4.0,7.0,6.0,8.0,8.0,4.0,2.0
170,4.0,2.0,4.0,4.0,5.0,4.0,6.0,4.0,2.0,2.0,5.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,3.0,3.0,4.0,2.0,3.0
171,4.0,6.0,3.0,7.0,4.0,4.0,4.0,4.0,7.0,7.0,3.0,6.0,4.0,9.0,4.0,6.0,3.0,7.0,3.0,7.0,7.0,7.0,3.0,4.0,7.0,3.0,3.0,2.0,4.0,6.0
172,5.0,5.0,5.0,8.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0
173,4.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,6.0,2.0,2.0,6.0,5.0,3.0,5.0,6.0,5.0,2.0,3.0,4.0,4.0
174,4.0,5.0,4.0,4.0,7.0,4.0,4.0,4.0,8.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,8.0,4.0,6.0,6.0,8.0,3.0,3.0,6.0,8.0,7.0,8.0
175,4.0,6.0,6.0,8.0,7.0,5.0,4.0,4.0,3.0,6.0,4.0,3.0,4.0,7.0,3.0,6.0,8.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0
176,5.0,8.0,6.0,5.0,8.0,4.0,7.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,5.0,7.0,2.0,7.0,6.0,6.0,7.0,5.0,3.0,2.0,6.0,8.0,8.0,6.0,7.0
177,4.0,8.0,3.0,4.0,8.0,4.0,4.0,8.0,4.0,3.0,4.0,5.0,7.0,3.0,3.0,4.0,7.0,4.0,7.0,3.0,5.0,4.0,4.0,4.0,3.0,7.0,4.0,7.0,3.0,4.0
178,4.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,3.0,3.0,4.0,6.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,6.0,4.0,3.0
179,3.0,2.0,4.0,8.0,6.0,5.0,6.0,3.0,7.0,7.0,5.0,6.0,4.0,8.0,3.0,2.0,6.0,6.0,3.0,3.0,2.0,3.0,4.0,6.0,8.0,4.0,2.0,2.0,2.0,3.0
180,5.0,5.0,5.0,3.0,7.0,4.0,7.0,4.0,7.0,8.0,8.0,3.0,5.0,6.0,8.0,5.0,8.0,3.0,3.0,7.0,4.0,6.0,7.0,4.0,6.0,2.0,4.0,3.0,4.0,4.0
181,2.0,3.0,4.0,2.0,5.0,8.0,6.0,8.0,4.0,6.0,5.0,4.0,8.0,3.0,2.0,5.0,8.0,9.0,6.0,5.0,8.0,8.0,8.0,3.0,4.0,8.0,9.0,6.0,3.0,8.0
182,5.0,8.0,4.0,8.0,7.0,8.0,8.0,5.0,4.0,8.0,5.0,4.0,8.0,5.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,2.0,2.0,5.0,7.0,3.0,6.0,3.0,5.0
183,2.0,4.0,7.0,3.0,5.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,8.0,3.0,7.0,3.0,8.0,5.0,4.0,4.0,7.0,7.0
184,6.0,3.0,5.0,7.0,5.0,6.0,7.0,8.0,3.0,4.0,7.0,3.0,3.0,6.0,3.0,4.0,4.0,6.0,5.0,8.0,2.0,4.0,5.0,3.0,3.0,6.0,2.0,4.0,7.0,4.0
185,3.0,6.0,4.0,8.0,7.0,6.0,7.0,4.0,8.0,4.0,5.0,4.0,8.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,6.0,5.0,4.0
186,3.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,3.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,4.0,8.0,4.0,7.0,8.0,7.0,7.0,8.0,4.0
187,4.0,4.0,8.0,6.0,6.0,7.0,7.0,8.0,5.0,7.0,8.0,8.0,5.0,3.0,6.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,8.0,6.0,4.0,6.0,4.0,8.0,3.0
188,4.0,4.0,4.0,8.0,3.0,7.0,3.0,5.0,9.0,6.0,4.0,4.0,4.0,5.0,6.0,3.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,2.0,8.0,2.0,3.0,7.0,6.0
189,8.0,8.0,4.0,6.0,5.0,6.0,7.0,6.0,5.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,7.0,5.0,8.0,6.0,4.0,5.0,4.0,2.0,7.0,8.0,7.0
190,3.0,7.0,7.0,7.0,7.0,8.0,8.0,4.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,6.0,4.0,7.0,6.0,7.0,8.0,3.0,7.0,4.0,4.0,4.0,6.0,6.0,7.0
191,4.0,8.0,4.0,8.0,5.0,4.0,5.0,8.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,3.0,4.0,5.0,4.0,3.0,3.0,6.0,6.0,6.0,2.0,5.0,4.0,4.0,4.0,2.0
192,4.0,6.0,6.0,4.0,7.0,8.0,8.0,6.0,9.0,7.0,8.0,4.0,5.0,4.0,3.0,5.0,3.0,6.0,5.0,3.0,3.0,7.0,8.0,8.0,6.0,3.0,2.0,4.0,6.0,8.0
193,5.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,7.0,6.0,7.0,4.0,7.0,5.0,7.0,4.0,8.0,4.0,3.0
194,2.0,6.0,4.0,8.0,8.0,8.0,4.0,9.0,2.0,5.0,4.0,4.0,6.0,8.0,2.0,3.0,2.0,8.0,3.0,3.0,6.0,5.0,3.0,4.0,8.0,6.0,4.0,4.0,7.0,8.0
195,4.0,6.0,6.0,4.0,4.0,4.0,3.0,4.0,8.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,8.0,5.0,5.0,3.0,3.0,3.0,7.0,3.0,4.0,5.0,4.0
196,5.0,6.0,4.0,6.0,4.0,6.0,3.0,4.0,7.0,5.0,5.0,5.0,4.0,4.0,2.0,6.0,8.0,6.0,3.0,2.0,8.0,6.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0
197,4.0,5.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,3.0,5.0,6.0,8.0,6.0,5.0,5.0,4.0,3.0,4.0,4.0,6.0,7.0,4.0,4.0,7.0,5.0,7.0,6.0,8.0
198,3.0,8.0,8.0,5.0,4.0,7.0,3.0,4.0,4.0,3.0,6.0,8.0,6.0,3.0,6.0,9.0,8.0,7.0,8.0,7.0,5.0,4.0,8.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0
199,4.0,4.0,6.0,7.0,3.0,4.0,6.0,3.0,4.0,8.0,3.0,8.0,7.0,3.0,3.0,8.0,3.0,7.0,7.0,3.0,6.0,7.0,5.0,8.0,7.0,4.0,4.0,4.0,7.0,6.0
200,4.0,3.0,6.0,4.0,4.0,6.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0
201,6.0,4.0,7.0,4.0,4.0,6.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,6.0,3.0,2.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0
202,4.0,7.0,6.0,5.0,6.0,5.0,8.0,4.0,4.0,3.0,8.0,8.0,6.0,4.0,6.0,6.0,6.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,8.0,7.0
203,4.0,8.0,8.0,7.0,8.0,5.0,4.0,7.0,4.0,6.0,5.0,4.0,5.0,6.0,3.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0
204,4.0,8.0,7.0,4.0,8.0,6.0,8.0,7.0,8.0,3.0,7.0,8.0,8.0,8.0,3.0,5.0,4.0,7.0,2.0,8.0,8.0,9.0,4.0,6.0,4.0,7.0,8.0,4.0,4.0,3.0
205,5.0,3.0,7.0,8.0,3.0,8.0,8.0,8.0,8.0,8.0,3.0,7.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0,3.0,7.0,8.0,6.0
206,3.0,8.0,2.0,4.0,7.0,8.0,7.0,8.0,3.0,3.0,6.0,7.0,8.0,6.0,9.0,8.0,6.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,2.0
207,3.0,6.0,5.0,3.0,4.0,3.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,6.0,4.0,4.0,3.0,3.0,6.0,4.0,7.0,4.0,5.0,5.0,4.0,4.0,3.0,6.0,3.0,5.0
208,7.0,8.0,4.0,6.0,8.0,7.0,4.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,3.0,6.0,2.0,6.0,7.0,9.0,8.0,4.0,8.0,8.0,7.0,2.0,7.0,8.0,7.0
209,7.0,4.0,3.0,5.0,8.0,6.0,4.0,8.0,4.0,4.0,4.0,7.0,7.0,8.0,6.0,7.0,4.0,8.0,3.0,4.0,6.0,3.0,6.0,3.0,4.0,7.0,4.0,4.0,3.0,8.0
210,6.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,3.0,4.0,4.0,8.0,3.0,6.0,3.0,7.0,4.0,7.0,6.0,4.0,2.0,8.0,4.0,8.0,8.0,9.0,6.0,7.0,7.0,7.0
211,3.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,4.0,8.0,5.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,5.0,4.0,8.0
212,3.0,8.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,4.0,8.0,6.0,6.0,6.0,4.0,8.0,5.0,8.0,3.0,4.0,8.0,5.0,4.0,7.0,9.0,4.0,6.0,5.0,8.0,7.0
213,3.0,8.0,6.0,4.0,6.0,5.0,2.0,3.0,3.0,4.0,6.0,6.0,4.0,3.0,3.0,6.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,6.0,3.0,4.0,4.0
214,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,6.0,8.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,7.0,4.0,2.0
215,4.0,2.0,9.0,4.0,3.0,8.0,8.0,7.0,7.0,6.0,4.0,8.0,3.0,2.0,5.0,3.0,8.0,5.0,6.0,8.0,3.0,8.0,6.0,2.0,2.0,5.0,6.0,8.0,8.0,7.0
216,3.0,4.0,4.0,8.0,4.0,7.0,9.0,8.0,8.0,2.0,6.0,2.0,4.0,8.0,4.0,3.0,7.0,4.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,6.0
217,4.0,7.0,7.0,3.0,2.0,3.0,8.0,8.0,7.0,7.0,5.0,4.0,6.0,7.0,8.0,6.0,3.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0,7.0,5.0,8.0,4.0,7.0,4.0
218,4.0,8.0,4.0,5.0,8.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,9.0,4.0,5.0,3.0,4.0,5.0,4.0,7.0,4.0,7.0,4.0,3.0,4.0,5.0,4.0,3.0,6.0
219,6.0,3.0,4.0,6.0,7.0,4.0,4.0,3.0,6.0,2.0,6.0,3.0,7.0,8.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,7.0,8.0,3.0,3.0,3.0,8.0,4.0
220,5.0,4.0,5.0,4.0,5.0,6.0,3.0,4.0,7.0,6.0,3.0,9.0,3.0,3.0,4.0,4.0,5.0,7.0,5.0,3.0,7.0,4.0,4.0,8.0,5.0,4.0,4.0,4.0,3.0,3.0
221,3.0,4.0,5.0,4.0,4.0,6.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,4.0,8.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,8.0,4.0
222,2.0,4.0,8.0,5.0,6.0,4.0,6.0,7.0,6.0,4.0,5.0,4.0,3.0,6.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,4.0,6.0,5.0,6.0
223,4.0,6.0,4.0,8.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,7.0,4.0,5.0,4.0,6.0,4.0,3.0,6.0,3.0,4.0,4.0,8.0,6.0,3.0,3.0,4.0,4.0,4.0
