Conversation_ID,Turn_1,Turn_2,Turn_3,Turn_4,Turn_5,Turn_6,Turn_7,Turn_8,Turn_9,Turn_10,Turn_11,Turn_12,Turn_13,Turn_14,Turn_15,Turn_16,Turn_17,Turn_18,Turn_19,Turn_20,Turn_21,Turn_22,Turn_23,Turn_24,Turn_25,Turn_26,Turn_27,Turn_28,Turn_29,Turn_30
conv_109,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0
conv_110,8.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,8.0
conv_111,7.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0
conv_112,6.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0
conv_113,6.0,7.0,8.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0
conv_114,7.0,8.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0
conv_115,6.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0
conv_116,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0
conv_117,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0
conv_118,7.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
conv_119,8.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0
conv_120,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0
conv_121,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0
conv_122,6.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,8.0,8.0
conv_123,8.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0
conv_124,6.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0
conv_125,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0
conv_126,7.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0
conv_127,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0
conv_128,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
conv_129,6.0,7.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,6.0
conv_130,8.0,8.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0
conv_131,8.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0
conv_132,6.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0
conv_133,7.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,7.0
conv_134,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0
conv_135,6.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0
conv_136,7.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0
conv_137,8.0,8.0,7.0,8.0,6.0,8.0,6.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0
conv_138,8.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0
conv_139,8.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0
conv_140,6.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0
conv_141,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0
conv_142,8.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0
conv_143,6.0,6.0,6.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,,7.0,7.0,6.0,4.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0
conv_144,8.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0
conv_145,6.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_146,8.0,8.0,6.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0
conv_147,7.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0
conv_148,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0
conv_149,7.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0
conv_150,6.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0
conv_151,6.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,8.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,8.0,6.0,8.0,6.0,8.0,6.0
conv_152,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0
conv_153,8.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,6.0
conv_154,8.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0
conv_155,8.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0
conv_156,7.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0
conv_157,8.0,6.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0
conv_158,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0
conv_159,8.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,7.0
conv_160,7.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0
conv_161,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0
conv_162,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0
conv_163,6.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,6.0
conv_164,8.0,6.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0
conv_165,6.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,8.0,8.0,6.0
conv_166,7.0,8.0,7.0,6.0,8.0,6.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0
conv_167,6.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,7.0
conv_168,7.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0
conv_169,8.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0
conv_170,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0
conv_171,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0
conv_172,7.0,6.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,6.0
conv_173,6.0,6.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0
conv_174,6.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,8.0
conv_175,6.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0
conv_176,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,6.0,8.0,6.0
conv_177,8.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,6.0,7.0,8.0,6.0,7.0,8.0
conv_178,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0
conv_179,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,8.0
conv_180,8.0,7.0,6.0,8.0,6.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0
conv_181,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0
conv_182,8.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0
conv_183,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0
conv_184,7.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0
conv_185,7.0,7.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0
conv_186,8.0,7.0,8.0,8.0,8.0,9.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0
conv_187,6.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0
conv_188,8.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0
conv_189,6.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0
conv_190,7.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0
conv_191,6.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0
conv_192,7.0,8.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0
conv_193,8.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,7.0
conv_194,6.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0
conv_195,8.0,8.0,6.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0
conv_196,8.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0
conv_197,6.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0
conv_198,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0
conv_199,8.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,8.0,7.0
conv_200,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
conv_201,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0
conv_202,6.0,8.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0
conv_203,6.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0
conv_204,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0
conv_205,7.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0
conv_206,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_207,7.0,7.0,6.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0
conv_208,8.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0
conv_209,8.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0
conv_210,7.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,7.0
conv_211,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0
conv_212,8.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
conv_213,6.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
conv_214,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0
conv_215,8.0,8.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_216,7.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0
conv_217,8.0,8.0,6.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0
conv_218,8.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,7.0
