Conversation_ID,Turn_1,Turn_2,Turn_3,Turn_4,Turn_5,Turn_6,Turn_7,Turn_8,Turn_9,Turn_10,Turn_11,Turn_12,Turn_13,Turn_14,Turn_15,Turn_16,Turn_17,Turn_18,Turn_19,Turn_20,Turn_21,Turn_22,Turn_23,Turn_24,Turn_25,Turn_26,Turn_27,Turn_28,Turn_29,Turn_30
conv_108,7.0,8.0,8.0,8.0,4.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0
conv_109,2.0,7.0,8.0,7.0,3.0,8.0,2.0,7.0,2.0,7.0,2.0,6.0,8.0,7.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,7.0,2.0,7.0,3.0,8.0
conv_110,2.0,7.0,8.0,4.0,8.0,5.0,7.0,8.0,8.0,8.0,7.0,7.0,2.0,2.0,2.0,7.0,8.0,8.0,6.0,7.0,3.0,2.0,2.0,8.0,2.0,6.0,2.0,5.0,4.0,7.0
conv_111,6.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,3.0,7.0,7.0,8.0,8.0,6.0,4.0,3.0,3.0,8.0,5.0,7.0,3.0,7.0,4.0,2.0,4.0
conv_112,4.0,8.0,7.0,8.0,8.0,7.0,7.0,2.0,7.0,8.0,6.0,5.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,4.0,8.0,3.0,7.0,7.0
conv_113,3.0,6.0,7.0,7.0,7.0,8.0,3.0,7.0,6.0,8.0,6.0,8.0,5.0,6.0,7.0,5.0,7.0,7.0,8.0,4.0,6.0,4.0,8.0,8.0,7.0,5.0,7.0,7.0,6.0,7.0
conv_114,6.0,8.0,5.0,7.0,8.0,6.0,8.0,2.0,6.0,8.0,8.0,6.0,3.0,7.0,3.0,7.0,7.0,5.0,7.0,7.0,5.0,5.0,6.0,7.0,8.0,3.0,8.0,7.0,5.0,7.0
conv_115,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,4.0,3.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,4.0,2.0,8.0,8.0,7.0,7.0
conv_116,8.0,8.0,6.0,4.0,8.0,8.0,7.0,8.0,8.0,5.0,5.0,3.0,7.0,2.0,7.0,2.0,4.0,6.0,8.0,5.0,7.0,4.0,7.0,6.0,2.0,8.0,8.0,2.0,6.0,7.0
conv_117,8.0,7.0,7.0,7.0,8.0,4.0,7.0,4.0,6.0,7.0,4.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,7.0,5.0,6.0,2.0,6.0,4.0,5.0
conv_118,8.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,2.0,8.0,8.0,7.0,5.0,7.0,7.0,7.0,3.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,5.0,3.0,8.0,3.0,8.0
conv_119,8.0,7.0,5.0,7.0,8.0,4.0,2.0,7.0,8.0,3.0,4.0,2.0,8.0,2.0,4.0,3.0,7.0,7.0,4.0,2.0,4.0,5.0,8.0,8.0,3.0,7.0,8.0,1.0,7.0,7.0
conv_120,6.0,8.0,7.0,4.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,2.0,3.0,7.0,6.0,7.0,7.0,5.0,6.0,2.0,2.0,8.0,8.0,8.0,5.0,2.0,7.0,8.0,8.0
conv_121,4.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,10.0,6.0,3.0,2.0,7.0,2.0,3.0,2.0,7.0,8.0,5.0,10.0,7.0,8.0,3.0,8.0,8.0,7.0,2.0,7.0,2.0
conv_122,3.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,8.0,7.0,2.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,4.0
conv_123,6.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,4.0,7.0,2.0,3.0,4.0,8.0,8.0,7.0,7.0,7.0,7.0,4.0,7.0,8.0,4.0,3.0,8.0,4.0,4.0,5.0
conv_124,7.0,3.0,7.0,2.0,4.0,6.0,7.0,7.0,7.0,5.0,4.0,5.0,7.0,5.0,7.0,7.0,7.0,8.0,5.0,6.0,6.0,8.0,7.0,7.0,4.0,6.0,7.0,7.0,8.0,6.0
conv_125,4.0,8.0,2.0,3.0,8.0,2.0,8.0,2.0,3.0,3.0,7.0,2.0,3.0,2.0,1.0,6.0,8.0,2.0,2.0,8.0,2.0,8.0,2.0,3.0,7.0,2.0,8.0,7.0,2.0,2.0
conv_126,5.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,5.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,5.0
conv_127,3.0,8.0,8.0,3.0,8.0,3.0,7.0,7.0,8.0,8.0,8.0,4.0,6.0,7.0,8.0,7.0,5.0,7.0,8.0,4.0,8.0,7.0,8.0,7.0,4.0,3.0,7.0,8.0,8.0,8.0
conv_128,3.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,3.0,7.0,2.0,8.0,7.0,8.0,8.0,8.0,7.0,3.0,8.0,2.0,8.0,3.0,7.0,8.0,8.0,7.0
conv_129,3.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,3.0,2.0,8.0,3.0,5.0,8.0,3.0,5.0,2.0,2.0,7.0,6.0,7.0,4.0,2.0,7.0,3.0,2.0,8.0,4.0
conv_130,7.0,8.0,2.0,7.0,7.0,7.0,7.0,3.0,8.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,2.0,8.0,8.0,7.0,4.0,7.0,8.0,6.0,2.0,5.0,7.0,8.0,8.0,8.0
conv_131,7.0,7.0,4.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,5.0,8.0,7.0,6.0,7.0,5.0,3.0,8.0,7.0,8.0,7.0,4.0,2.0,8.0
conv_132,6.0,7.0,8.0,2.0,8.0,3.0,7.0,8.0,7.0,8.0,8.0,8.0,2.0,4.0,8.0,8.0,8.0,7.0,3.0,7.0,2.0,8.0,2.0,7.0,2.0,6.0,7.0,8.0,4.0,2.0
conv_133,4.0,8.0,8.0,2.0,7.0,8.0,8.0,7.0,8.0,4.0,2.0,5.0,3.0,8.0,3.0,7.0,2.0,7.0,3.0,8.0,8.0,7.0,4.0,5.0,5.0,5.0,7.0,8.0,8.0,6.0
conv_134,4.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,4.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0,4.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,4.0
conv_135,3.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,5.0,7.0,8.0,8.0,4.0,8.0,5.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,1.0,7.0,8.0,8.0
conv_136,7.0,8.0,7.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,7.0,8.0,8.0,8.0,7.0,3.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,3.0,2.0
conv_137,4.0,8.0,7.0,3.0,7.0,3.0,7.0,7.0,6.0,6.0,3.0,4.0,4.0,7.0,7.0,2.0,7.0,7.0,4.0,7.0,5.0,8.0,4.0,8.0,8.0,7.0,7.0,7.0,2.0,7.0
conv_138,7.0,7.0,7.0,7.0,2.0,8.0,6.0,7.0,7.0,7.0,3.0,4.0,8.0,5.0,7.0,4.0,5.0,6.0,7.0,6.0,4.0,7.0,2.0,2.0,5.0,2.0,6.0,7.0,8.0,6.0
conv_139,2.0,7.0,8.0,8.0,8.0,2.0,8.0,2.0,5.0,6.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,2.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,2.0,8.0,8.0
conv_140,7.0,8.0,8.0,8.0,6.0,8.0,7.0,3.0,7.0,2.0,7.0,8.0,8.0,5.0,8.0,6.0,2.0,5.0,4.0,8.0,8.0,4.0,8.0,7.0,3.0,2.0,3.0,2.0,8.0,7.0
conv_141,7.0,7.0,7.0,3.0,8.0,7.0,8.0,3.0,7.0,8.0,8.0,3.0,7.0,7.0,3.0,3.0,2.0,8.0,3.0,2.0,4.0,6.0,3.0,4.0,5.0,2.0,7.0,4.0,7.0,8.0
conv_142,2.0,8.0,8.0,5.0,7.0,8.0,7.0,7.0,3.0,4.0,8.0,8.0,4.0,7.0,8.0,7.0,7.0,8.0,7.0,3.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0
conv_143,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,2.0,2.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,4.0,4.0,2.0,8.0,4.0,7.0
conv_144,7.0,8.0,8.0,7.0,7.0,8.0,7.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,3.0,8.0,5.0,2.0,2.0,7.0,8.0,8.0,7.0,8.0,3.0,8.0,6.0,8.0
conv_145,4.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,5.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,6.0
conv_146,6.0,7.0,7.0,8.0,8.0,10.0,8.0,6.0,4.0,7.0,6.0,8.0,3.0,4.0,8.0,8.0,8.0,7.0,7.0,8.0,4.0,5.0,7.0,8.0,2.0,3.0,2.0,7.0,3.0,7.0
conv_147,4.0,4.0,8.0,6.0,8.0,3.0,6.0,7.0,2.0,6.0,8.0,8.0,7.0,7.0,5.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,8.0,7.0,3.0,6.0,7.0,8.0,5.0,7.0
conv_148,3.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,2.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
conv_149,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0
conv_150,6.0,5.0,7.0,8.0,6.0,8.0,8.0,4.0,2.0,8.0,3.0,7.0,4.0,2.0,2.0,8.0,5.0,7.0,4.0,4.0,4.0,8.0,5.0,6.0,4.0,5.0,6.0,8.0,7.0,4.0
conv_151,7.0,7.0,5.0,5.0,7.0,8.0,8.0,2.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,5.0,7.0,3.0,5.0,2.0,2.0,4.0,7.0,7.0,2.0
conv_152,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,3.0,7.0,7.0,6.0,5.0,8.0,8.0,7.0,7.0,5.0,6.0,7.0,3.0,3.0
conv_153,5.0,8.0,7.0,8.0,7.0,7.0,4.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,4.0,7.0,7.0,4.0,7.0,5.0,8.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0
conv_154,8.0,4.0,8.0,8.0,8.0,5.0,8.0,3.0,8.0,7.0,5.0,7.0,7.0,8.0,8.0,3.0,7.0,8.0,8.0,8.0,7.0,7.0,4.0,8.0,3.0,8.0,8.0,8.0,7.0,8.0
conv_155,3.0,5.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,3.0,6.0,8.0,3.0,8.0,6.0,8.0,5.0,8.0,7.0,2.0,7.0,7.0,2.0
conv_156,8.0,7.0,8.0,8.0,6.0,2.0,8.0,7.0,7.0,4.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,8.0,4.0,5.0,2.0,8.0,8.0,2.0,3.0,8.0,2.0,7.0,7.0,6.0
conv_157,5.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,4.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,3.0,3.0,2.0,8.0,6.0,3.0,6.0,8.0,7.0,8.0,4.0,7.0
conv_158,6.0,8.0,4.0,7.0,4.0,2.0,7.0,7.0,5.0,8.0,7.0,6.0,7.0,4.0,4.0,2.0,5.0,3.0,2.0,6.0,4.0,4.0,5.0,3.0,2.0,2.0,4.0,7.0,5.0,5.0
conv_159,7.0,8.0,8.0,3.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,3.0,5.0,6.0,6.0,4.0,7.0,5.0,6.0,5.0,6.0,7.0,6.0,4.0,4.0,7.0,8.0,8.0,7.0,4.0
conv_160,4.0,8.0,8.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,4.0,7.0,8.0,8.0,7.0,2.0,7.0,2.0,7.0,2.0,4.0,8.0,7.0,4.0,5.0,3.0,2.0,8.0,8.0,7.0
conv_161,7.0,7.0,8.0,8.0,7.0,4.0,8.0,8.0,5.0,2.0,2.0,4.0,6.0,3.0,8.0,8.0,7.0,3.0,7.0,2.0,6.0,7.0,8.0,7.0,8.0,8.0,3.0,8.0,6.0,4.0
conv_162,4.0,4.0,7.0,8.0,2.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,3.0,8.0,6.0,8.0,8.0,3.0,8.0,4.0,8.0,8.0,8.0,2.0,5.0,8.0,7.0,8.0,7.0,2.0
conv_163,6.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,2.0,7.0,8.0,3.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0,7.0,5.0,8.0,7.0,6.0,5.0,7.0,8.0,5.0,8.0,7.0
conv_164,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,8.0,7.0,5.0,7.0,4.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0
conv_165,8.0,2.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,6.0,7.0,2.0,3.0,4.0,5.0,5.0,8.0,7.0,8.0,8.0,8.0,3.0
conv_166,2.0,8.0,7.0,2.0,7.0,4.0,7.0,5.0,2.0,3.0,3.0,7.0,3.0,2.0,4.0,6.0,7.0,7.0,1.0,3.0,7.0,2.0,2.0,4.0,8.0,7.0,2.0,2.0,2.0,1.0
conv_167,7.0,8.0,8.0,6.0,5.0,2.0,5.0,7.0,3.0,8.0,7.0,3.0,7.0,5.0,8.0,4.0,3.0,3.0,7.0,6.0,7.0,5.0,7.0,3.0,2.0,3.0,3.0,8.0,3.0,2.0
conv_168,4.0,7.0,8.0,6.0,6.0,4.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,5.0,8.0,8.0,2.0,8.0,3.0,6.0,8.0,2.0
conv_169,7.0,3.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,2.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,2.0,8.0,8.0,7.0,6.0,6.0,3.0,8.0,8.0,8.0,8.0,4.0,3.0
conv_170,8.0,8.0,4.0,4.0,7.0,8.0,8.0,4.0,2.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,4.0,3.0,7.0,3.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0
conv_171,5.0,8.0,2.0,8.0,4.0,7.0,7.0,6.0,8.0,8.0,3.0,8.0,5.0,8.0,6.0,8.0,4.0,8.0,2.0,7.0,8.0,8.0,2.0,2.0,8.0,2.0,4.0,3.0,2.0,8.0
conv_172,7.0,6.0,6.0,7.0,4.0,4.0,7.0,5.0,7.0,6.0,2.0,6.0,5.0,7.0,8.0,7.0,7.0,7.0,7.0,3.0,4.0,7.0,7.0,5.0,3.0,3.0,5.0,7.0,6.0,5.0
conv_173,6.0,8.0,7.0,7.0,7.0,4.0,7.0,5.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0
conv_174,7.0,7.0,7.0,7.0,8.0,6.0,4.0,7.0,8.0,6.0,7.0,5.0,3.0,5.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,4.0,2.0,5.0,8.0,8.0,8.0
conv_175,7.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,2.0,7.0,6.0,4.0,7.0,7.0,5.0,7.0,8.0,6.0,7.0,7.0,4.0,5.0,3.0,3.0,4.0,6.0,6.0,8.0,3.0,6.0
conv_176,3.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,4.0,8.0,8.0,7.0,8.0,8.0,3.0,7.0,7.0,8.0,8.0,8.0,8.0
conv_177,4.0,8.0,7.0,6.0,8.0,4.0,4.0,8.0,7.0,3.0,7.0,8.0,8.0,7.0,7.0,5.0,8.0,6.0,8.0,4.0,7.0,6.0,7.0,3.0,6.0,8.0,7.0,8.0,6.0,7.0
conv_178,6.0,7.0,3.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,3.0,7.0,6.0,8.0,7.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,7.0,5.0,2.0,7.0,7.0,7.0,7.0,3.0
conv_179,3.0,2.0,1.0,8.0,7.0,7.0,8.0,2.0,7.0,7.0,5.0,7.0,4.0,8.0,3.0,3.0,7.0,7.0,3.0,2.0,3.0,2.0,3.0,6.0,8.0,3.0,1.0,1.0,2.0,3.0
conv_180,5.0,7.0,7.0,5.0,8.0,3.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,4.0,8.0,8.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0
conv_181,3.0,7.0,2.0,3.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,4.0,8.0,3.0,3.0,7.0,8.0,8.0,7.0,7.0,10.0,8.0,8.0,2.0,7.0,10.0,8.0,7.0,2.0,8.0
conv_182,7.0,8.0,4.0,7.0,8.0,8.0,8.0,7.0,2.0,8.0,5.0,4.0,8.0,6.0,8.0,2.0,2.0,3.0,5.0,2.0,7.0,3.0,2.0,2.0,6.0,8.0,2.0,7.0,2.0,7.0
conv_183,3.0,3.0,8.0,2.0,6.0,3.0,8.0,8.0,4.0,7.0,2.0,5.0,7.0,5.0,2.0,7.0,7.0,7.0,6.0,5.0,8.0,5.0,8.0,4.0,8.0,8.0,6.0,5.0,8.0,8.0
conv_184,7.0,4.0,7.0,7.0,6.0,8.0,7.0,10.0,5.0,6.0,8.0,6.0,4.0,7.0,3.0,4.0,7.0,8.0,7.0,8.0,3.0,3.0,7.0,4.0,3.0,7.0,2.0,2.0,8.0,3.0
conv_185,3.0,8.0,5.0,8.0,8.0,7.0,8.0,4.0,8.0,7.0,4.0,6.0,8.0,4.0,3.0,7.0,7.0,3.0,2.0,2.0,6.0,4.0,6.0,2.0,6.0,7.0,3.0,8.0,8.0,7.0
conv_186,2.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,3.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,7.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0
conv_187,4.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,4.0,8.0,5.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0
conv_188,5.0,2.0,7.0,8.0,3.0,8.0,3.0,7.0,8.0,7.0,5.0,3.0,4.0,7.0,8.0,4.0,7.0,3.0,7.0,8.0,3.0,7.0,7.0,6.0,3.0,8.0,2.0,3.0,8.0,8.0
conv_189,8.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,5.0,8.0,7.0,7.0
conv_190,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,8.0,6.0,4.0,7.0,8.0,8.0,8.0
conv_191,7.0,8.0,3.0,10.0,7.0,7.0,6.0,8.0,7.0,7.0,5.0,4.0,7.0,7.0,8.0,3.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,3.0,7.0,7.0,7.0,8.0,6.0
conv_192,5.0,2.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,3.0,3.0,7.0,2.0,7.0,7.0,2.0,7.0,7.0,10.0,8.0,7.0,7.0,2.0,7.0,8.0,8.0
conv_193,7.0,8.0,2.0,3.0,5.0,4.0,6.0,7.0,5.0,4.0,4.0,3.0,2.0,6.0,7.0,6.0,7.0,7.0,4.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,4.0,8.0,4.0,4.0
conv_194,4.0,8.0,7.0,8.0,7.0,8.0,2.0,8.0,2.0,7.0,4.0,8.0,7.0,8.0,2.0,3.0,3.0,8.0,2.0,2.0,7.0,5.0,3.0,2.0,8.0,7.0,8.0,7.0,7.0,8.0
conv_195,4.0,7.0,7.0,7.0,7.0,5.0,7.0,4.0,8.0,8.0,7.0,3.0,7.0,7.0,5.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,3.0,7.0
conv_196,6.0,7.0,3.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,3.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,3.0,7.0,3.0,4.0,8.0,7.0,5.0
conv_197,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,5.0,8.0,3.0,7.0,7.0,8.0,7.0,7.0,5.0,2.0,3.0,4.0,5.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0
conv_198,2.0,8.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,2.0,7.0,8.0,8.0,3.0,8.0,8.0,10.0,8.0,8.0,7.0,7.0,2.0,8.0,2.0,3.0,3.0,7.0,7.0,5.0,3.0
conv_199,4.0,7.0,7.0,8.0,7.0,6.0,8.0,2.0,6.0,8.0,2.0,7.0,8.0,7.0,6.0,8.0,6.0,8.0,8.0,5.0,8.0,8.0,6.0,8.0,8.0,6.0,7.0,4.0,7.0,8.0
conv_200,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,3.0,7.0,4.0,5.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,3.0,8.0,4.0,7.0
conv_201,8.0,2.0,7.0,2.0,8.0,6.0,8.0,5.0,5.0,2.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,5.0,8.0,8.0,7.0
conv_202,7.0,8.0,8.0,8.0,8.0,3.0,7.0,6.0,2.0,2.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,3.0,7.0,4.0,4.0,7.0,7.0,2.0,7.0,7.0,6.0,8.0,8.0
conv_203,2.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0
conv_204,7.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,5.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,2.0,9.0,8.0,10.0,7.0,8.0,4.0,8.0,8.0,5.0,7.0,5.0
conv_205,7.0,5.0,8.0,8.0,3.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,4.0,3.0,2.0,4.0,7.0,8.0,3.0,5.0,7.0,8.0,8.0,5.0,7.0,8.0,8.0,8.0
conv_206,5.0,8.0,3.0,5.0,8.0,8.0,7.0,8.0,2.0,2.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,2.0
conv_207,7.0,6.0,6.0,5.0,5.0,4.0,7.0,6.0,6.0,7.0,4.0,7.0,7.0,7.0,5.0,7.0,8.0,4.0,8.0,6.0,8.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,2.0
conv_208,8.0,8.0,3.0,7.0,8.0,7.0,5.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,3.0,7.0,2.0,7.0,7.0,10.0,8.0,4.0,8.0,8.0,8.0,2.0,7.0,8.0,7.0
conv_209,8.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,4.0,7.0,8.0,3.0,7.0,4.0,3.0,8.0,6.0,6.0,6.0,7.0
conv_210,7.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,2.0,2.0,7.0,8.0,2.0,7.0,2.0,8.0,6.0,8.0,7.0,7.0,2.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0
conv_211,3.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,8.0
conv_212,3.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,3.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0
conv_213,8.0,8.0,7.0,7.0,8.0,8.0,3.0,5.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0
conv_214,2.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,4.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0
conv_215,3.0,2.0,8.0,2.0,3.0,8.0,8.0,8.0,7.0,7.0,3.0,8.0,2.0,2.0,7.0,2.0,7.0,4.0,7.0,8.0,3.0,8.0,7.0,2.0,2.0,7.0,6.0,8.0,8.0,8.0
conv_216,3.0,3.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,2.0,6.0,2.0,8.0,8.0,2.0,4.0,8.0,5.0,2.0,2.0,7.0,3.0,2.0,2.0,2.0,7.0,2.0,7.0,6.0,6.0
conv_217,2.0,8.0,8.0,2.0,2.0,6.0,8.0,8.0,8.0,8.0,7.0,3.0,5.0,7.0,8.0,6.0,2.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,3.0
